78.570891	60.433624	60.128158	77.973679	77.331566	120.816609	3.613573	19.192729	8.458586	a
74.447019	60.451553	57.927729	68.307749	72.602710	129.209890	11.670270	12.670717	18.270315	a
63.675807	60.808137	63.010307	70.220551	67.630283	124.429207	13.137413	10.800157	12.186448	a
84.726389	41.562324	41.050661	61.162918	63.017397	122.438261	13.008049	20.655078	13.201254	a
81.672890	54.875563	58.678415	60.554621	60.282465	118.479728	13.207354	7.013082	12.760164	a
81.893874	63.323451	61.843499	82.271031	83.739379	130.687875	5.555064	21.309960	13.139306	a
101.527697	58.622162	61.771406	62.404688	63.326490	118.968974	12.861615	9.183742	16.768488	a
96.834577	84.537063	88.341931	88.614373	88.128146	121.143612	12.304535	8.418186	12.758401	a
98.874161	72.228006	75.807873	76.173029	76.217862	127.872402	10.603413	9.994484	15.256020	a
85.674720	27.396853	32.165114	37.318757	38.256665	102.606560	12.382940	7.666059	13.092562	a
52.186509	19.694157	22.362092	26.521707	33.327766	32.676289	6.441323	4.411133	7.529240	c
53.504463	30.093565	30.962526	32.059594	37.447530	83.080702	61.013207	2.983276	10.521962	c
52.650460	37.697200	8.640387	32.914017	39.645448	89.625590	36.294532	36.800960	11.927508	c
53.154194	27.240749	22.868221	26.621211	32.870109	25.976557	7.229144	3.900436	9.791054	c
52.220346	43.784161	21.602836	24.907424	27.144698	94.210739	65.341028	6.381165	3.920366	c
53.947346	45.395390	35.656435	36.553031	33.531900	92.119156	80.392564	2.604666	3.650716	c
57.593255	15.770769	19.462117	13.822101	55.699178	42.279859	10.270180	8.518853	56.361068	c
52.938606	13.799326	10.313781	14.522972	20.621419	39.224783	9.850639	4.256713	6.226365	c
53.169415	38.329150	34.889052	38.422806	41.618605	14.917861	6.458408	6.453123	6.007174	c
53.349544	29.605524	28.135793	32.216347	38.363086	24.368572	4.440563	4.351319	10.694947	c
55.256704	32.407767	31.694128	32.131844	33.364328	86.208349	11.110128	62.087835	2.877053	c
54.422936	31.501202	27.478549	25.612385	32.940214	85.212583	58.970180	2.185702	9.918518	c
55.677707	82.625545	81.063924	76.884223	78.466484	31.271452	4.004725	155.147666	5.753674	h
55.499183	103.226373	99.857702	46.151803	50.621395	47.802114	6.396418	141.079261	15.831771	h
52.620356	95.075284	90.359877	41.531926	43.456380	45.022567	5.830154	128.465263	14.819603	h
57.770471	85.854095	82.632088	63.358162	67.815367	33.213193	5.048226	142.688672	14.253145	h
61.628061	79.661372	78.200394	48.831366	52.548964	19.734925	2.959030	125.104330	17.361628	h
63.615114	93.934526	90.703531	21.056753	24.488698	31.459374	4.483975	106.495658	11.731902	h
60.906813	85.934472	82.594010	29.494612	32.520151	36.522090	4.726382	107.696692	14.631753	h
64.946714	88.303490	85.469111	19.946429	27.159890	24.241907	4.651392	99.134637	11.761174	h
61.948274	93.750069	92.774090	13.336166	21.420371	32.559902	3.249622	98.402851	9.861253	h
54.916496	90.362424	87.409295	84.681685	46.856067	43.749054	4.270723	4.065825	124.726266	h
58.705852	85.589630	85.489479	40.594448	47.399283	26.912128	1.988792	122.943340	14.624801	h
76.149116	94.447282	88.599422	36.794587	39.470106	19.956888	6.866988	121.030531	13.495252	h
81.986519	91.465323	86.384582	22.337196	26.374933	12.144151	7.245707	101.367721	11.430291	h
68.843018	95.001634	90.963782	72.689918	76.288978	26.515330	4.315613	18.311361	7.260720	b
66.279223	86.524574	82.157288	84.838896	86.076335	21.786414	4.368031	5.618731	3.328315	b
64.682891	82.168189	78.458650	63.539517	67.353756	20.659900	4.119846	15.664128	6.470875	b
65.104492	78.404610	77.958496	59.577221	63.433793	16.886880	3.153868	18.770504	6.501801	b
66.758860	82.074519	78.559928	60.225536	63.721433	17.518943	4.678811	19.097168	5.519210	b
65.051141	83.083298	78.727179	81.379322	83.167726	20.498394	4.356357	6.092621	3.947099	b
83.222811	88.207164	84.806084	86.489555	87.947350	9.561931	3.474518	5.719027	1.728844	b
87.987218	94.374110	91.865708	91.288024	92.987963	11.026591	2.522046	5.142282	1.744171	b
70.116145	107.098040	105.275369	104.492779	101.888413	37.408355	1.829063	2.861840	2.848402	b
65.852282	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	b
72.655453	104.798587	100.433931	91.034003	92.886084	32.552980	4.485984	9.411606	5.575418	b
67.871464	108.855298	107.875083	106.618314	106.607079	41.083090	4.072562	4.586635	7.512174	b
60.454490	82.282874	76.529681	78.560092	79.083176	26.598498	158.429450	6.652135	6.154856	g
61.107265	81.458013	77.369112	81.950859	78.495383	29.063927	158.381543	10.396673	7.378262	g
77.042451	95.751739	75.415424	76.966410	73.792372	18.945872	169.585024	6.361561	9.751029	g
61.772451	99.830402	84.509674	87.621052	84.166778	45.617818	172.483266	7.854957	6.408087	g
62.090991	74.230912	68.249624	72.377150	72.616118	19.875531	142.451064	11.445532	5.698669	g
61.623013	80.653382	65.740321	70.683823	70.900148	25.299228	146.309726	13.260655	7.555725	g
61.714838	75.274954	70.981093	77.162225	77.556860	21.097067	146.046354	13.861286	6.129129	g
62.490024	73.920247	62.319167	66.279312	68.566695	16.108025	136.203310	13.435459	8.225025	g
70.826034	61.250911	63.412189	70.873579	74.123165	12.609977	124.663100	14.002178	11.802536	g
69.163429	65.444021	63.617006	80.842599	80.452219	10.976914	128.612645	18.815918	6.922943	g
84.525834	87.279453	83.643565	84.848451	82.086185	4.594316	169.441659	9.562137	9.526464	g
53.139748	55.944184	52.949107	53.638779	37.036311	7.316522	3.011880	6.757379	87.357734	c
52.946949	50.274950	52.604848	54.396428	56.817898	102.844319	101.706020	5.653539	4.292588	c
53.265690	49.835291	41.236046	41.569823	51.751751	8.020938	9.140051	3.755099	16.054876	c
54.086385	55.218957	49.726008	53.769847	62.881572	11.764709	6.793187	4.618469	11.113424	c
76.464719	25.998638	44.403574	43.333744	42.229941	101.423523	20.489596	6.610615	12.398426	c
54.708359	17.085678	32.912132	32.726508	34.486310	71.761347	49.978783	2.682340	5.421158	c
52.826088	36.383256	39.452324	41.674735	45.426843	88.780456	75.643737	4.465853	8.099003	c
53.857587	49.087474	41.617078	41.986810	49.539636	10.819713	8.717922	1.598999	9.413027	c
71.078724	55.156437	46.776680	47.529330	57.692737	46.558715	8.777541	1.669647	14.296925	c
54.488509	8.083863	49.764472	45.221008	44.347751	62.570750	57.552957	5.769594	1.262071	c
64.973933	88.011882	82.709946	37.403325	33.615065	26.551383	5.664137	45.308677	64.873105	k
64.315167	93.579868	89.945455	38.576226	28.156121	31.435482	3.816700	51.370974	59.134453	k
64.368156	81.264124	78.274242	30.068293	40.807700	20.055092	3.071414	48.798871	64.776199	k
64.378326	73.627881	71.571788	27.153447	41.650847	13.611832	3.358881	45.340704	61.974386	k
64.383210	78.566150	77.134658	31.412570	36.169601	17.816505	2.638638	46.276413	59.907290	k
93.442212	78.631358	25.246393	29.242134	65.512309	19.978379	101.008309	6.835009	36.285209	k
94.500427	76.466365	24.113805	29.195996	68.044766	21.511936	98.043296	7.104843	38.894010	k
95.174260	74.882819	25.612416	29.171755	68.483674	22.882419	98.242184	6.648065	39.364976	k
94.174750	72.994306	26.116117	29.155390	68.672741	23.319524	97.020468	6.506263	39.574257	k
72.992304	71.885595	29.623962	54.362916	53.058742	7.990237	45.043126	82.200058	11.104810	k
73.041598	70.614359	32.578122	51.251787	51.313915	9.185816	41.847618	82.172498	11.619834	k
73.129796	70.999548	34.453081	46.542053	46.007406	9.662373	41.147011	79.382475	11.602849	k
73.269836	69.337476	31.690084	47.421385	46.650239	9.947107	41.331344	77.446388	11.473155	k
73.391399	70.281490	32.866489	45.185672	44.290531	10.178291	41.543865	76.365688	10.822514	k
81.420119	105.363881	73.603647	73.509384	76.649851	70.112054	177.331336	10.160186	13.553125	l
81.489493	104.659907	73.587576	76.704179	76.766853	72.249494	176.504760	10.416790	12.452976	l
83.027051	103.330042	73.573622	76.042326	76.700320	72.918962	175.541184	10.660406	11.868290	l
83.960240	102.383486	73.565917	76.381118	76.747141	73.202353	174.688748	11.557801	10.805933	l
95.335671	85.509628	56.983360	56.793856	57.776768	69.449436	142.179782	8.149076	15.238398	l
88.779678	66.846191	60.115399	59.148626	60.749746	79.940884	126.956323	7.494050	13.776571	l
84.729463	77.352043	59.801148	59.306082	61.880218	73.623482	137.148349	7.401230	15.301728	l
82.805090	80.294537	64.908117	65.236622	64.474017	68.256079	145.187020	8.680372	14.619120	l
77.866534	97.551706	36.406936	36.752599	40.554205	67.555711	133.560818	5.949300	10.036761	l
88.066257	86.692658	58.587150	60.837924	60.765872	75.337956	145.129236	7.464298	17.556241	l
90.396794	89.703878	56.341547	58.848904	61.120386	72.603646	144.689031	8.785102	16.533013	l
103.265250	85.452561	59.935444	64.816579	64.493278	77.105459	145.011798	10.115737	7.593938	l
95.817466	84.648614	55.236166	57.373254	60.263081	65.842166	138.967338	9.013673	17.977742	l
97.271190	85.815757	34.693545	38.984289	40.883819	72.330083	119.260842	7.883667	13.615691	l
92.308141	87.321391	49.977325	53.691088	55.498217	73.205242	135.328267	9.156419	17.416263	l
61.805591	9.931852	16.641458	15.393997	20.798490	71.145195	10.767137	6.905724	11.235124	o
60.531965	13.580335	23.227233	20.968121	29.369882	74.111295	12.119028	8.088597	13.386869	o
60.046605	13.611004	34.258967	32.961480	42.479417	73.553650	21.509021	8.245505	18.435674	o
54.392354	74.355255	72.092037	70.379107	69.132611	123.995982	13.396040	9.647611	8.867807	o
60.870955	4.642708	12.384755	12.248063	23.615174	65.131683	11.169096	16.586084	11.431049	o
60.443309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	o
59.180509	7.416856	13.702693	12.304919	22.036561	66.551871	10.582662	14.932366	9.899565	o
55.935403	12.046394	17.312992	12.117563	21.001728	67.975686	10.451524	15.763819	9.557449	o
54.086061	9.830297	14.954127	22.772825	24.879133	62.211646	10.230704	32.538316	2.245070	o
53.276666	16.907712	19.249753	19.872688	21.642382	68.387492	9.526278	33.417262	1.801137	o
54.022000	19.289469	7.940060	19.936856	22.519396	71.389566	22.654149	15.063136	2.632994	o
53.415121	5.619220	7.903809	17.173127	21.874257	47.856998	9.239103	10.602411	4.731932	o
52.375272	23.824641	23.458273	56.992758	55.901109	75.761407	12.164442	33.880025	8.051913	o
53.434915	29.051861	28.563441	28.414835	30.331348	82.483306	10.245672	4.767608	10.668231	o
61.083858	13.068932	13.721638	14.801647	21.037745	74.125454	10.015556	4.944668	9.797760	o
57.919130	15.727411	15.993823	12.400510	20.805751	73.642716	10.026487	13.415631	9.499705	o
52.761239	19.522655	20.231297	14.569651	25.188922	71.774365	9.599993	26.565124	10.790475	o
52.534111	19.407873	20.897415	16.941146	27.103290	71.318388	9.409330	31.281004	10.162161	o
63.465615	20.346627	20.255796	25.103312	32.466103	43.260600	7.153988	5.827330	8.486933	o
62.696289	19.194858	19.759396	25.956762	33.879431	43.682108	7.859554	6.785040	8.924980	o
64.404513	17.574358	16.760307	26.289189	34.476420	47.061315	8.373606	9.590281	9.237359	o
66.154319	16.700599	16.474878	21.426063	30.103629	49.856909	8.295102	5.781133	9.585525	o
65.391940	13.083271	13.346096	20.824962	30.917412	52.576097	9.059247	7.649581	10.521701	o
58.522031	68.885891	61.191195	68.216252	75.694478	29.571550	8.788522	7.975508	7.836193	c
58.809978	70.975021	61.176298	64.150874	67.262170	30.103841	9.904927	5.150316	5.680825	c
56.447306	39.906378	39.079553	44.781595	48.997619	23.683274	2.591255	6.401596	7.212027	c
57.510589	29.837590	22.690685	36.696601	35.901765	86.715068	52.493393	14.665513	1.554316	c
56.366914	16.175133	51.980620	54.470573	60.828198	41.326932	35.837459	10.041638	6.528438	c
64.128198	42.013943	34.703985	27.614372	31.505960	39.514154	8.772436	7.101557	10.115659	c
58.411976	48.143302	49.357820	49.173862	49.204946	24.673958	1.358980	2.476940	5.234915	c
53.120326	37.087305	61.033288	52.739010	50.732423	90.046466	96.976686	9.523121	2.032978	c
52.675315	49.616571	57.514571	55.119243	54.463115	101.626763	105.723662	6.731818	1.918671	c
52.835354	51.493894	53.715492	51.146561	50.279885	103.821371	104.019946	6.106634	3.657681	c
52.944807	1.384233	49.660291	49.032313	31.651716	51.609891	50.950323	9.265102	27.107255	q
52.966971	1.049039	50.178286	48.867866	31.658092	54.012404	49.140500	9.315597	26.933397	q
52.868381	5.120709	51.097992	50.663646	31.663921	57.926370	46.154566	9.475672	28.627030	q
53.090615	0.297394	49.591644	49.715363	31.668006	53.062123	49.600571	9.026176	27.686233	q
53.926531	9.116953	51.017358	49.461130	31.671923	45.140094	59.556955	9.539105	27.432187	q
52.673379	1.174699	47.432156	47.278508	31.678043	51.774478	48.266430	9.130738	25.353842	q
53.285726	7.894416	42.494266	45.435845	49.195821	60.908787	35.051980	8.584399	11.819921	q
60.537423	11.217827	38.657057	40.637676	42.295675	70.366041	28.344026	7.636819	12.319573	q
59.195160	34.384578	29.564262	44.308785	43.034056	85.591979	13.799369	15.565889	11.671789	q
53.041646	7.937464	9.135385	50.241691	50.043974	45.603386	8.895611	51.289654	14.285207	q
60.691840	13.336491	48.621122	11.881235	45.140624	47.689508	60.807072	54.368315	44.389869	q
56.888785	12.931160	48.766216	11.530326	36.348924	44.456669	60.324689	53.268658	33.185613	q
56.282490	8.456264	15.141898	14.857128	19.729302	48.018897	9.347169	2.887512	13.793697	q
56.867124	6.744567	8.026590	12.787657	18.475795	50.762814	9.913183	5.211657	6.122760	q
59.551614	9.850839	23.523139	26.361171	29.692465	50.137588	31.876491	7.106196	14.038280	q
63.388686	21.001203	74.980471	75.666878	81.456483	42.392073	95.936694	10.329849	14.857289	q
60.625477	68.278461	75.180705	30.927043	35.655458	18.574028	15.717960	100.758051	15.345007	r
62.011289	67.174170	74.343774	30.067931	35.936906	21.320371	16.070317	98.680423	15.754815	r
62.017108	69.126771	75.641005	28.320553	33.228090	20.819918	15.630434	97.760737	12.565050	r
62.219480	67.798791	74.548966	30.358617	34.680878	20.001895	15.860924	98.708748	11.881251	r
63.212501	73.393264	79.651345	27.583942	31.306279	23.382268	15.464404	100.923895	9.115035	r
63.168563	76.827115	83.572906	22.439894	25.645182	20.828603	17.615199	98.310233	8.840939	r
60.158204	77.511316	81.955695	40.733016	46.971982	18.666728	16.006486	116.506635	12.860342	r
62.684876	86.136578	91.331526	19.995813	23.961378	25.300578	17.675429	103.513535	10.452296	r
63.105274	80.436680	84.904466	21.726997	24.786350	23.298318	17.108921	99.718721	11.294354	r
62.445300	78.428345	83.211739	25.370569	29.019517	21.409987	17.284302	101.807892	12.092256	r
62.152059	77.470472	82.209149	28.120066	30.966863	21.128931	16.788269	104.030355	12.577148	r
62.940223	76.011304	81.020259	29.134964	32.363398	20.487342	16.489683	104.199183	12.986243	r
64.538528	73.574735	78.138512	33.303799	35.843896	18.296637	16.918923	104.941393	14.076017	r
63.850318	73.216902	78.234190	32.875123	36.083107	17.024850	16.399604	105.152562	13.788311	r
61.226193	79.559622	83.956025	16.884165	23.386226	20.710193	14.944755	93.022579	9.818569	r
62.456023	75.267311	79.734113	21.578493	28.182822	13.388256	15.067614	94.683149	10.943272	r
60.138587	85.803223	84.943664	13.552222	21.921947	55.711448	36.581516	93.292788	9.879900	v
61.075054	90.529149	89.610229	16.616946	25.006397	56.062062	31.134626	101.151716	10.969415	v
61.459191	88.624571	87.648304	17.970326	26.489056	53.606834	31.072249	100.806771	11.453756	v
60.982594	87.770339	87.424246	17.954713	26.392893	53.808369	32.025891	100.708102	11.490364	v
60.347202	86.513126	86.630483	17.168964	26.062410	53.894836	31.925688	98.972898	11.421154	v
60.867089	87.126218	86.958106	17.005114	25.675151	55.045030	33.652146	99.386630	11.190884	v
59.993965	86.446450	86.313685	17.501690	26.250709	55.860336	34.017537	99.526711	11.291931	v
60.696805	83.908310	83.401619	16.888726	25.722812	55.166764	32.613383	95.577535	11.123412	v
58.302099	82.841611	85.973295	84.637706	76.292783	55.647900	39.228666	170.042224	9.252026	v
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	v
58.099447	84.846587	88.393533	84.822797	76.173589	62.098244	41.227347	172.286638	9.496911	v
57.938255	82.007228	84.680921	79.439035	75.751224	60.651466	40.816655	163.965184	4.622115	v
60.635122	87.036162	85.656531	21.563398	29.998447	48.610610	41.567358	105.062670	12.441631	v
61.084241	90.108423	86.059397	21.551213	30.513222	55.656373	41.697043	105.390533	12.876212	v
60.128560	102.738718	92.541931	20.366380	30.327318	62.758280	42.008223	110.428769	13.012721	v
60.026354	97.700816	90.846138	17.729473	27.355997	63.346810	42.083717	105.545380	11.769900	v
60.460221	97.604456	91.616871	17.942977	27.782843	62.399196	41.974041	106.588624	12.002559	v
59.120383	99.429681	92.507350	21.059796	30.607550	58.777863	41.862340	111.261663	12.900022	v
57.929082	98.320103	89.744428	28.580114	37.821496	53.256841	41.802784	117.044049	14.606436	v
61.278990	97.218577	105.647368	97.110244	23.425839	52.501163	21.511303	22.178032	111.004657	w
61.020925	97.239689	105.630976	97.177876	21.950048	52.371187	21.503608	22.004080	108.412346	w
60.121723	98.296860	107.732920	99.712294	21.403783	57.277587	21.826571	21.556670	109.493886	w
60.169924	98.143911	108.224625	99.627108	21.308673	57.816042	21.002928	21.885539	108.925963	w
60.733012	97.486792	108.020006	99.091798	21.832614	53.615126	20.946610	21.887856	109.512273	w
60.370404	97.749789	108.871690	99.033175	23.212169	54.294914	21.638049	23.125072	112.670814	w
60.231423	88.477797	106.170076	97.842235	19.989141	41.290520	23.417283	28.466393	105.023847	w
62.979052	99.064669	110.451821	98.323607	20.509051	48.855316	24.336577	30.128337	106.838328	w
61.490173	93.773675	110.495117	97.756885	22.363097	45.348364	28.072511	29.307440	110.557778	w
60.937938	86.296240	109.762252	98.444897	22.431599	41.101344	31.702225	29.454238	111.425267	w
59.158004	80.251630	108.345321	98.050672	19.849428	40.751140	33.868420	29.632919	104.201075	w
60.612070	79.427130	104.977866	95.741398	21.277263	40.231690	27.271101	28.024403	105.438747	w
59.864970	81.374541	103.012526	93.768217	22.107995	45.963952	24.872290	27.303638	105.337688	w
64.198146	96.192587	109.649437	95.119393	23.441873	42.135633	30.069908	27.020050	109.365493	w
60.221547	99.177784	109.739145	91.582556	29.533530	50.121312	28.696302	28.580664	114.908794	w
57.031133	99.087973	107.436769	80.915791	38.406635	56.842897	27.125843	33.135940	115.639570	w
58.107131	35.558661	52.655856	57.204012	58.505898	26.554224	88.179495	8.694638	13.403629	x
57.882097	32.829374	52.663414	60.820111	62.907704	28.421129	85.477662	10.603246	12.646062	x
57.591008	28.897824	63.553608	63.556982	65.562340	31.523680	92.450639	9.084156	12.264085	x
57.230872	27.606629	65.358848	64.702344	63.595484	32.372564	92.963648	9.053520	13.477973	x
57.813768	27.382838	62.528219	62.606827	65.117817	32.892830	89.910320	8.551115	12.981942	x
60.895974	11.081504	68.846890	70.605788	68.995515	50.784295	79.922633	8.383169	13.198054	x
58.874087	24.199919	70.738088	70.328495	68.412777	37.362381	94.933277	9.155882	12.841594	x
65.495411	35.311042	67.386486	66.909684	68.675022	33.082603	102.577785	8.688152	12.167116	x
56.698254	39.355970	58.933236	61.328495	62.751559	27.055765	98.266773	7.814397	13.262813	x
58.721418	40.073277	54.265435	53.874694	54.584900	24.488887	94.321791	8.296475	11.769515	x
90.726856	94.802814	92.515191	45.882471	52.592865	80.285173	4.365205	134.149417	19.721379	u
89.848302	98.037360	95.311820	44.931989	51.396727	79.673673	4.896812	135.723543	19.858248	u
90.122445	96.383586	94.355832	44.208094	50.628290	78.748482	4.425010	133.907478	19.794742	u
89.549823	96.680235	94.943379	41.332263	47.791353	77.649443	4.103939	131.509752	19.284496	u
88.551365	98.807478	94.334187	45.718379	51.556786	71.654475	4.505111	135.609548	19.941393	u
88.976688	97.785251	94.650152	40.895987	47.664216	76.399060	4.669256	130.754115	19.339804	u
90.251700	96.758243	94.076163	41.666658	47.699418	77.634328	4.708609	130.983008	19.480641	u
95.056023	102.591691	99.629369	17.217614	21.764375	76.503235	4.939951	83.267378	6.862359	u
96.764677	101.582646	98.488897	14.185464	17.390057	76.799672	4.824100	86.107556	5.114162	u
94.775759	102.058485	99.085098	13.305172	17.178506	77.606502	4.891248	87.992771	5.687032	u
91.703922	100.611277	96.987259	14.923088	18.590028	76.651443	4.773726	83.795892	4.262736	u
94.683839	97.261587	93.305424	14.750415	18.497153	75.974161	4.885798	80.402031	4.840762	u
97.143848	96.016750	92.356068	14.066508	18.101080	82.202736	4.729282	80.488836	5.166345	u
91.431035	96.631748	92.147952	10.416677	18.224693	82.453281	6.239922	88.477783	7.915547	u
91.247405	96.221547	92.898843	10.596265	19.046718	82.326806	5.615312	91.762620	8.462625	u
88.245973	95.913553	93.379593	10.593479	18.389388	79.182097	4.848930	88.706738	7.829252	u
88.852713	95.105179	90.402121	10.625013	18.628566	78.445126	5.812477	85.632079	8.005063	u
86.878111	93.628991	90.046391	10.801286	18.982684	76.867202	5.059972	84.618704	8.251385	u
107.095267	93.057502	11.497133	55.014772	56.492078	53.553149	82.814147	62.332281	15.606969	p
103.893969	87.591463	7.956138	52.427082	55.857085	53.071193	85.907124	50.970804	14.909144	p
107.336277	91.027268	8.228295	53.008919	52.230725	53.440222	86.939146	54.104601	15.086534	p
112.604697	94.696311	13.925657	39.948281	44.277120	56.220376	81.368421	50.122060	12.524673	p
112.167585	87.172076	19.296838	26.500691	32.653579	65.912223	103.738344	7.496669	11.304952	p
93.367797	82.771049	20.162748	24.026741	28.656749	84.115353	101.626544	5.307514	11.916895	p
93.656305	87.656446	20.201641	12.702330	21.550749	76.090951	105.917810	14.862162	9.325592	p
109.461402	81.818886	9.785731	83.847924	80.613377	71.028180	86.671027	77.317448	10.394592	p
101.832003	80.043678	15.773621	68.702999	69.448589	72.748036	93.791795	53.991872	10.241562	p
85.426443	82.898070	27.736297	23.650785	62.484444	70.665381	110.065669	9.074720	39.312329	p
99.698914	89.199557	14.352179	15.465429	23.955439	48.978966	100.981685	5.352477	10.753858	p
91.855484	84.624216	14.099658	16.003624	23.898306	79.423128	96.541186	4.926329	10.861821	p
89.770083	87.474196	15.869008	16.081761	56.052691	75.339957	101.611217	6.003127	40.816484	p
98.476159	96.487112	14.462162	13.742729	57.487387	70.832611	108.408986	6.964920	45.628248	p
94.728050	91.676587	15.648741	17.603808	57.548941	71.957448	105.192225	5.123387	40.496370	p
93.333558	86.763152	15.703833	17.811681	57.567580	67.499198	99.850496	5.103654	40.268662	p
99.481058	89.568763	21.954013	27.858702	32.921162	80.703994	110.433810	6.845189	14.542706	p
100.705274	73.745845	16.223145	25.626727	30.510179	79.161128	88.051053	9.403625	13.989696	p
102.087637	83.726108	17.625195	28.039110	33.766029	66.567689	66.754871	41.694987	13.697516	p
104.115070	74.876631	17.535363	29.498959	34.782385	75.517781	90.525700	11.963593	13.540718	p
89.395317	77.749745	79.014539	45.956435	46.774829	81.095746	3.323901	122.411732	8.408079	u
89.086633	77.275340	74.522622	48.025598	48.179960	79.523197	3.503251	120.489088	9.264975	u
87.812420	78.470391	75.825639	49.725643	48.182344	78.042876	2.725343	123.943935	7.749754	u
88.501655	81.946651	80.175043	47.286701	46.607585	78.302061	2.173850	125.421893	6.933928	u
88.097854	84.255536	82.875981	44.852813	45.594138	78.315715	2.429870	125.301067	7.724718	u
91.313890	81.883028	80.548224	55.730149	57.892076	80.960877	3.307190	134.074011	10.736548	u
90.815594	82.377336	81.221927	55.832530	58.519224	80.172810	2.820987	134.995513	12.428595	u
91.568527	82.788404	82.471415	56.351376	58.712860	81.059109	3.050501	136.611810	14.315140	u
91.362241	79.195061	78.044781	56.909816	59.881909	80.598959	2.467201	133.193763	14.496487	u
91.065114	79.945979	79.697661	57.091519	60.494590	80.769263	2.670566	134.872707	14.523747	u
96.621475	76.847647	69.505990	42.332725	42.517714	86.519123	8.465688	110.862042	8.915333	u
94.332015	78.834666	72.796414	38.491231	39.879252	88.444295	6.057771	109.550454	9.317454	u
94.558805	80.249062	73.958134	41.729278	43.148315	87.781493	6.311403	114.041558	9.624209	u
95.040552	79.822018	73.847451	44.924441	46.392977	87.512752	5.975109	117.145996	10.095475	u
96.283866	80.467191	77.656909	45.899062	47.650880	86.320733	2.814805	121.968262	9.645287	u
92.668645	80.088696	78.899880	44.394972	46.116918	83.927865	1.309853	121.740434	9.987811	u
93.110094	82.341997	79.516128	43.418165	45.645662	84.224513	2.913630	121.355621	9.961628	u
94.534947	81.503406	77.095173	43.718083	45.291072	84.654467	4.505937	119.404549	9.220537	u
91.778890	81.442467	78.464729	44.616977	46.433412	82.891513	2.988521	121.549803	9.634968	u
97.439596	77.713654	72.258011	43.082803	45.244104	82.049289	5.498970	113.994983	9.702132	u
